"codigo_ibge","municipio","uf","status_brasao","status_bandeira","falta_brasao","falta_bandeira"
"2601706","Belo Jardim","PE","revisao_pendente","rejeitado",false,true
"2601805","Betânia","PE","rejeitado","rejeitado",true,true
"2601904","Bezerros","PE","revisao_pendente","rejeitado",false,true
"2602308","Bonito","PE","rejeitado","rejeitado",true,true
"2602407","Brejão","PE","rejeitado","rejeitado",true,true
"2602506","Brejinho","PE","revisao_pendente","rejeitado",false,true
"2602704","Buenos Aires","PE","rejeitado","rejeitado",true,true
"2603454","Camaragibe","PE","nao_encontrado","revisao_pendente",true,false
"2604155","Casinhas","PE","revisao_pendente","rejeitado",false,true
"2604304","Cedro","PE","nao_encontrado","revisao_pendente",true,false
"2604502","Chã Grande","PE","nao_encontrado","revisao_pendente",true,false
"2605103","Custódia","PE","nao_encontrado","revisao_pendente",true,false
"2605459","Fernando de Noronha","PE","rejeitado","rejeitado",true,true
"2606903","Iguaracy","PE","nao_encontrado","revisao_pendente",true,false
"2607505","Itaíba","PE","nao_encontrado","revisao_pendente",true,false
"2607653","Itambé","PE","revisao_pendente","rejeitado",false,true
"2607703","Itapetim","PE","rejeitado","rejeitado",true,true
"2608008","Jataúba","PE","nao_encontrado","nao_encontrado",true,true
"2608107","João Alfredo","PE","nao_encontrado","revisao_pendente",true,false
"2608206","Joaquim Nabuco","PE","nao_encontrado","revisao_pendente",true,false
"2608305","Jupi","PE","revisao_pendente","rejeitado",false,true
"2608404","Jurema","PE","nao_encontrado","revisao_pendente",true,false
"2609006","Macaparana","PE","nao_encontrado","revisao_pendente",true,false
"2609154","Manari","PE","nao_encontrado","revisao_pendente",true,false
"2609204","Maraial","PE","nao_encontrado","revisao_pendente",true,false
"2610301","Paranatama","PE","nao_encontrado","revisao_pendente",true,false
"2610806","Pedra","PE","nao_encontrado","revisao_pendente",true,false
"2611705","Riacho das Almas","PE","nao_encontrado","revisao_pendente",true,false
"2611903","Rio Formoso","PE","nao_encontrado","revisao_pendente",true,false
"2612109","Salgadinho","PE","nao_encontrado","revisao_pendente",true,false
"2612455","Santa Cruz","PE","nao_encontrado","revisao_pendente",true,false
"2612554","Santa Filomena","PE","nao_encontrado","revisao_pendente",true,false
"2612901","São Benedito do Sul","PE","nao_encontrado","revisao_pendente",true,false
"2613107","São Caitano","PE","nao_encontrado","nao_encontrado",true,true
"2614006","Serrita","PE","nao_encontrado","revisao_pendente",true,false
"2614303","Moreilândia","PE","nao_encontrado","revisao_pendente",true,false
"2615201","Terra Nova","PE","nao_encontrado","revisao_pendente",true,false
"2615300","Timbaúba","PE","licenca_pendente","licenca_pendente",true,true
"2615409","Toritama","PE","nao_encontrado","revisao_pendente",true,false
"2615607","Trindade","PE","nao_encontrado","revisao_pendente",true,false
"2700409","Atalaia","AL","licenca_pendente","revisao_pendente",true,false
"2701001","Boca da Mata","AL","nao_encontrado","revisao_pendente",true,false
"2701100","Branquinha","AL","rejeitado","rejeitado",true,true
"2701506","Campo Grande","AL","nao_encontrado","revisao_pendente",true,false
"2701605","Canapi","AL","nao_encontrado","revisao_pendente",true,false
"2702553","Estrela de Alagoas","AL","nao_encontrado","revisao_pendente",true,false
"2702603","Feira Grande","AL","nao_encontrado","revisao_pendente",true,false
"2702702","Feliz Deserto","AL","nao_encontrado","revisao_pendente",true,false
"2703106","Igaci","AL","revisao_pendente","nao_encontrado",false,true
"2703205","Igreja Nova","AL","nao_encontrado","revisao_pendente",true,false
"2703403","Jacaré dos Homens","AL","nao_encontrado","revisao_pendente",true,false
"2703809","Joaquim Gomes","AL","nao_encontrado","revisao_pendente",true,false
"2703908","Jundiá","AL","nao_encontrado","revisao_pendente",true,false
"2704005","Junqueiro","AL","nao_encontrado","revisao_pendente",true,false
"2704203","Limoeiro de Anadia","AL","revisao_pendente","rejeitado",false,true
"2704401","Major Isidoro","AL","nao_encontrado","nao_encontrado",true,true
"2704609","Maravilha","AL","nao_encontrado","revisao_pendente",true,false
"2704807","Maribondo","AL","nao_encontrado","nao_encontrado",true,true
"2704906","Mar Vermelho","AL","nao_encontrado","revisao_pendente",true,false
"2705002","Mata Grande","AL","nao_encontrado","revisao_pendente",true,false
"2705200","Messias","AL","nao_encontrado","nao_encontrado",true,true
"2705408","Monteirópolis","AL","nao_encontrado","nao_encontrado",true,true
"2705804","Olho d'Água do Casado","AL","nao_encontrado","nao_encontrado",true,true
"2706208","Palestina","AL","rejeitado","rejeitado",true,true
"2706422","Pariconha","AL","nao_encontrado","nao_encontrado",true,true
"2706505","Passo de Camaragibe","AL","nao_encontrado","nao_encontrado",true,true
"2706604","Paulo Jacinto","AL","rejeitado","rejeitado",true,true
"2706901","Pilar","AL","nao_encontrado","revisao_pendente",true,false
"2707008","Pindoba","AL","nao_encontrado","nao_encontrado",true,true
"2707305","Porto Calvo","AL","nao_encontrado","revisao_pendente",true,false
"2707701","Rio Largo","AL","nao_encontrado","revisao_pendente",true,false
"2707800","Roteiro","AL","nao_encontrado","revisao_pendente",true,false
"2708204","São Brás","AL","nao_encontrado","revisao_pendente",true,false
"2708402","São José da Tapera","AL","nao_encontrado","revisao_pendente",true,false
"2708709","São Miguel dos Milagres","AL","nao_encontrado","revisao_pendente",true,false
"2708808","São Sebastião","AL","nao_encontrado","revisao_pendente",true,false
"2709004","Tanque d'Arca","AL","nao_encontrado","revisao_pendente",true,false
"2800100","Amparo do São Francisco","SE","revisao_pendente","nao_encontrado",false,true
"2800308","Aracaju","SE","revisao_pendente","rejeitado",false,true
"2800506","Areia Branca","SE","revisao_pendente","nao_encontrado",false,true
"2801207","Canindé de São Francisco","SE","revisao_pendente","nao_encontrado",false,true
"2802205","Feira Nova","SE","revisao_pendente","nao_encontrado",false,true
"2802502","General Maynard","SE","revisao_pendente","nao_encontrado",false,true
"2802601","Graccho Cardoso","SE","revisao_pendente","nao_encontrado",false,true
"2802809","Indiaroba","SE","revisao_pendente","nao_encontrado",false,true
"2803807","Malhada dos Bois","SE","revisao_pendente","nao_encontrado",false,true
"2804102","Moita Bonita","SE","revisao_pendente","nao_encontrado",false,true
"2804201","Monte Alegre de Sergipe","SE","nao_encontrado","revisao_pendente",true,false
"2804409","Neópolis","SE","revisao_pendente","nao_encontrado",false,true
"2804706","Nossa Senhora de Lourdes","SE","revisao_pendente","nao_encontrado",false,true
"2805000","Pedra Mole","SE","nao_encontrado","nao_encontrado",true,true
"2806008","Ribeirópolis","SE","nao_encontrado","revisao_pendente",true,false
"2806404","Santana do São Francisco","SE","revisao_pendente","nao_encontrado",false,true
"2807402","Tobias Barreto","SE","nao_encontrado","revisao_pendente",true,false
"2900405","Água Fria","BA","nao_encontrado","revisao_pendente",true,false
"2901007","Amargosa","BA","nao_encontrado","revisao_pendente",true,false
"2901155","América Dourada","BA","revisao_pendente","nao_encontrado",false,true
"2901304","Andaraí","BA","revisao_pendente","rejeitado",false,true
"2902302","Aratuípe","BA","revisao_pendente","nao_encontrado",false,true
"2904852","Cabaceiras do Paraguaçu","BA","nao_encontrado","nao_encontrado",true,true
"2905107","Caém","BA","revisao_pendente","rejeitado",false,true
"2905156","Caetanos","BA","nao_encontrado","revisao_pendente",true,false
"2906105","Canápolis","BA","nao_encontrado","revisao_pendente",true,false
"2907004","Cardeal da Silva","BA","nao_encontrado","revisao_pendente",true,false
"2908804","Contendas do Sincorá","BA","nao_encontrado","revisao_pendente",true,false
"2909406","Cotegipe","BA","nao_encontrado","revisao_pendente",true,false
"2910305","Elísio Medrado","BA","revisao_pendente","nao_encontrado",false,true
"2911907","Iaçu","BA","nao_encontrado","revisao_pendente",true,false
"2912707","Ibirapitanga","BA","nao_encontrado","revisao_pendente",true,false
"2913457","Igrapiúna","BA","revisao_pendente","nao_encontrado",false,true
"2914802","Itabuna","BA","rejeitado","revisao_pendente",true,false
"2914901","Itacaré","BA","licenca_pendente","nao_encontrado",true,true
"2915205","Itagibá","BA","revisao_pendente","rejeitado",false,true
"2915353","Itaguaçu da Bahia","BA","nao_encontrado","revisao_pendente",true,false
"2915908","Itanagra","BA","revisao_pendente","rejeitado",false,true
"2916708","Itaquara","BA","revisao_pendente","nao_encontrado",false,true
"2916906","Itiruçu","BA","nao_encontrado","revisao_pendente",true,false
"2917003","Itiúba","BA","nao_encontrado","revisao_pendente",true,false
"2917300","Ituberá","BA","revisao_pendente","nao_encontrado",false,true
"2917904","Jandaíra","BA","nao_encontrado","revisao_pendente",true,false
"2919058","Lajedo do Tabocal","BA","nao_encontrado","revisao_pendente",true,false
"2919603","Macajuba","BA","nao_encontrado","revisao_pendente",true,false
"2920007","Maiquinique","BA","nao_encontrado","revisao_pendente",true,false
"2920304","Malhada de Pedras","BA","revisao_pendente","nao_encontrado",false,true
"2921203","Miguel Calmon","BA","nao_encontrado","revisao_pendente",true,false
"2922250","Muquém do São Francisco","BA","nao_encontrado","revisao_pendente",true,false
"2924900","Planaltino","BA","revisao_pendente","rejeitado",false,true
"2927408","Salvador","BA","revisao_pendente","rejeitado",false,true
"2927705","Santa Cruz Cabrália","BA","revisao_pendente","rejeitado",false,true
"2928109","Santa Maria da Vitória","BA","nao_encontrado","revisao_pendente",true,false
"2928505","Santa Terezinha","BA","revisao_pendente","nao_encontrado",false,true
"2929107","São Felipe","BA","revisao_pendente","rejeitado",false,true
"2929370","São José do Jacuípe","BA","nao_encontrado","revisao_pendente",true,false
"2929404","São Miguel das Matas","BA","nao_encontrado","revisao_pendente",true,false
"2929750","Saubara","BA","nao_encontrado","revisao_pendente",true,false
"2929800","Saúde","BA","revisao_pendente","rejeitado",false,true
"2930758","Sítio do Mato","BA","nao_encontrado","revisao_pendente",true,false
"2931202","Taperoá","BA","nao_encontrado","revisao_pendente",true,false
"2931400","Teodoro Sampaio","BA","nao_encontrado","revisao_pendente",true,false
"2932408","Uibaí","BA","revisao_pendente","rejeitado",false,true
"2933109","Várzea do Poço","BA","nao_encontrado","revisao_pendente",true,false
"2933158","Várzea Nova","BA","rejeitado","revisao_pendente",true,false
"2933406","Wagner","BA","nao_encontrado","revisao_pendente",true,false
"3102704","Cachoeira de Pajeú","MG","nao_encontrado","revisao_pendente",true,false
"3108255","Bonito de Minas","MG","revisao_pendente","rejeitado",false,true
"3114600","Carrancas","MG","nao_encontrado","nao_encontrado",true,true
"3115102","Cássia","MG","rejeitado","revisao_pendente",true,false
"3116506","Claro dos Poções","MG","nao_encontrado","revisao_pendente",true,false
"3120508","Cristina","MG","revisao_pendente","nao_encontrado",false,true
"3124203","Espera Feliz","MG","rejeitado","rejeitado",true,true
"3124906","Eugenópolis","MG","nao_encontrado","revisao_pendente",true,false
"3125507","São Gonçalo do Rio Preto","MG","nao_encontrado","nao_encontrado",true,true
"3126109","Formiga","MG","licenca_pendente","revisao_pendente",true,false
"3127339","Gameleiras","MG","nao_encontrado","nao_encontrado",true,true
"3127701","Governador Valadares","MG","rejeitado","revisao_pendente",true,false
"3127800","Grão Mogol","MG","nao_encontrado","revisao_pendente",true,false
"3127909","Grupiara","MG","revisao_pendente","nao_encontrado",false,true
"3128105","Guapé","MG","rejeitado","rejeitado",true,true
"3128253","Guaraciama","MG","nao_encontrado","revisao_pendente",true,false
"3130408","Ijaci","MG","revisao_pendente","nao_encontrado",false,true
"3130556","Imbé de Minas","MG","nao_encontrado","nao_encontrado",true,true
"3130606","Inconfidentes","MG","revisao_pendente","nao_encontrado",false,true
"3130705","Indianópolis","MG","nao_encontrado","nao_encontrado",true,true
"3130804","Ingaí","MG","revisao_pendente","nao_encontrado",false,true
"3131000","Inhaúma","MG","nao_encontrado","revisao_pendente",true,false
"3131109","Inimutaba","MG","nao_encontrado","nao_encontrado",true,true
"3131604","Iraí de Minas","MG","revisao_pendente","nao_encontrado",false,true
"3131802","Itabirinha","MG","revisao_pendente","nao_encontrado",false,true
"3132008","Itacambira","MG","nao_encontrado","nao_encontrado",true,true
"3132107","Itacarambi","MG","rejeitado","rejeitado",true,true
"3132602","Itamarati de Minas","MG","revisao_pendente","nao_encontrado",false,true
"3132701","Itambacuri","MG","revisao_pendente","nao_encontrado",false,true
"3132800","Itambé do Mato Dentro","MG","nao_encontrado","nao_encontrado",true,true
"3132909","Itamogi","MG","nao_encontrado","nao_encontrado",true,true
"3133303","Itaobim","MG","rejeitado","rejeitado",true,true
"3133402","Itapagipe","MG","nao_encontrado","nao_encontrado",true,true
"3133501","Itapecerica","MG","revisao_pendente","nao_encontrado",false,true
"3134301","Itumirim","MG","nao_encontrado","nao_encontrado",true,true
"3135050","Jaíba","MG","revisao_pendente","nao_encontrado",false,true
"3135076","Jampruca","MG","nao_encontrado","nao_encontrado",true,true
"3135456","Jenipapo de Minas","MG","nao_encontrado","nao_encontrado",true,true
"3135506","Jequeri","MG","nao_encontrado","nao_encontrado",true,true
"3135605","Jequitaí","MG","nao_encontrado","nao_encontrado",true,true
"3135704","Jequitibá","MG","nao_encontrado","nao_encontrado",true,true
"3136009","Joaíma","MG","nao_encontrado","revisao_pendente",true,false
"3136405","Joaquim Felício","MG","nao_encontrado","nao_encontrado",true,true
"3136504","Jordânia","MG","nao_encontrado","nao_encontrado",true,true
"3136520","José Gonçalves de Minas","MG","nao_encontrado","nao_encontrado",true,true
"3136579","Josenópolis","MG","nao_encontrado","nao_encontrado",true,true
"3136801","Juramento","MG","nao_encontrado","nao_encontrado",true,true
"3137205","Lagoa da Prata","MG","nao_encontrado","revisao_pendente",true,false
"3138005","Laranjal","MG","rejeitado","rejeitado",true,true
"3138104","Lassance","MG","nao_encontrado","nao_encontrado",true,true
"3138302","Leandro Ferreira","MG","nao_encontrado","nao_encontrado",true,true
"3138351","Leme do Prado","MG","nao_encontrado","nao_encontrado",true,true
"3138658","Lontra","MG","revisao_pendente","nao_encontrado",false,true
"3138682","Luislândia","MG","nao_encontrado","nao_encontrado",true,true
"3138708","Luminárias","MG","rejeitado","rejeitado",true,true
"3138906","Machacalis","MG","nao_encontrado","nao_encontrado",true,true
"3139201","Malacacheta","MG","nao_encontrado","revisao_pendente",true,false
"3139706","Maravilhas","MG","nao_encontrado","nao_encontrado",true,true
"3140100","Marilac","MG","nao_encontrado","nao_encontrado",true,true
"3140159","Mário Campos","MG","revisao_pendente","nao_encontrado",false,true
"3140209","Maripá de Minas","MG","revisao_pendente","nao_encontrado",false,true
"3140506","Martinho Campos","MG","nao_encontrado","revisao_pendente",true,false
"3140605","Materlândia","MG","nao_encontrado","nao_encontrado",true,true
"3140902","Matipó","MG","nao_encontrado","nao_encontrado",true,true
"3141306","Medeiros","MG","nao_encontrado","nao_encontrado",true,true
"3141504","Mendes Pimentel","MG","nao_encontrado","revisao_pendente",true,false
"3141801","Minas Novas","MG","nao_encontrado","revisao_pendente",true,false
"3142106","Miradouro","MG","revisao_pendente","nao_encontrado",false,true
"3142403","Moema","MG","nao_encontrado","nao_encontrado",true,true
"3142601","Monsenhor Paulo","MG","nao_encontrado","nao_encontrado",true,true
"3143153","Monte Formoso","MG","nao_encontrado","nao_encontrado",true,true
"3143450","Montezuma","MG","revisao_pendente","nao_encontrado",false,true
"3143500","Morada Nova de Minas","MG","revisao_pendente","nao_encontrado",false,true
"3143609","Morro da Garça","MG","nao_encontrado","nao_encontrado",true,true
"3143708","Morro do Pilar","MG","nao_encontrado","nao_encontrado",true,true
"3143807","Munhoz","MG","nao_encontrado","revisao_pendente",true,false
"3144201","Nacip Raydan","MG","revisao_pendente","nao_encontrado",false,true
"3144375","Natalândia","MG","nao_encontrado","nao_encontrado",true,true
"3144409","Natércia","MG","revisao_pendente","nao_encontrado",false,true
"3144607","Nepomuceno","MG","nao_encontrado","nao_encontrado",true,true
"3144672","Nova Belém","MG","nao_encontrado","nao_encontrado",true,true
"3145372","Novorizonte","MG","nao_encontrado","nao_encontrado",true,true
"3145406","Olaria","MG","nao_encontrado","revisao_pendente",true,false
"3145455","Olhos-d'Água","MG","nao_encontrado","nao_encontrado",true,true
"3145703","Oliveira Fortes","MG","nao_encontrado","nao_encontrado",true,true
"3145802","Onça de Pitangui","MG","revisao_pendente","nao_encontrado",false,true
"3145877","Orizânia","MG","nao_encontrado","nao_encontrado",true,true
"3146206","Ouro Verde de Minas","MG","nao_encontrado","revisao_pendente",true,false
"3146255","Padre Carvalho","MG","nao_encontrado","nao_encontrado",true,true
"3146305","Padre Paraíso","MG","nao_encontrado","revisao_pendente",true,false
"3146404","Paineiras","MG","nao_encontrado","nao_encontrado",true,true
"3146552","Pai Pedro","MG","nao_encontrado","nao_encontrado",true,true
"3146602","Paiva","MG","nao_encontrado","nao_encontrado",true,true
"3146750","Palmópolis","MG","nao_encontrado","nao_encontrado",true,true
"3147402","Paraopeba","MG","revisao_pendente","rejeitado",false,true
"3147808","Passa Vinte","MG","revisao_pendente","nao_encontrado",false,true
"3147956","Patis","MG","nao_encontrado","nao_encontrado",true,true
"3148400","Paulistas","MG","revisao_pendente","nao_encontrado",false,true
"3148608","Peçanha","MG","nao_encontrado","nao_encontrado",true,true
"3148756","Pedra Bonita","MG","nao_encontrado","nao_encontrado",true,true
"3148806","Pedra do Anta","MG","nao_encontrado","nao_encontrado",true,true
"3148905","Pedra do Indaiá","MG","nao_encontrado","nao_encontrado",true,true
"3149002","Pedra Dourada","MG","nao_encontrado","nao_encontrado",true,true
"3149150","Pedras de Maria da Cruz","MG","nao_encontrado","nao_encontrado",true,true
"3149200","Pedrinópolis","MG","nao_encontrado","nao_encontrado",true,true
"3149408","Pedro Teixeira","MG","nao_encontrado","nao_encontrado",true,true
"3149606","Pequi","MG","nao_encontrado","nao_encontrado",true,true
"3149705","Perdigão","MG","nao_encontrado","nao_encontrado",true,true
"3149804","Perdizes","MG","revisao_pendente","nao_encontrado",false,true
"3150000","Pescador","MG","revisao_pendente","nao_encontrado",false,true
"3150109","Piau","MG","nao_encontrado","revisao_pendente",true,false
"3150158","Piedade de Caratinga","MG","nao_encontrado","nao_encontrado",true,true
"3150406","Piedade dos Gerais","MG","nao_encontrado","nao_encontrado",true,true
"3150539","Pingo-d'Água","MG","nao_encontrado","nao_encontrado",true,true
"3150570","Pintópolis","MG","nao_encontrado","nao_encontrado",true,true
"3150901","Piranguçu","MG","revisao_pendente","nao_encontrado",false,true
"3151305","Piraúba","MG","revisao_pendente","nao_encontrado",false,true
"3152131","Ponto Chique","MG","nao_encontrado","nao_encontrado",true,true
"3152204","Porteirinha","MG","revisao_pendente","nao_encontrado",false,true
"3152303","Porto Firme","MG","nao_encontrado","revisao_pendente",true,false
"3153004","Pratinha","MG","revisao_pendente","nao_encontrado",false,true
"3153103","Presidente Bernardes","MG","nao_encontrado","nao_encontrado",true,true
"3153202","Presidente Juscelino","MG","nao_encontrado","nao_encontrado",true,true
"3153608","Prudente de Morais","MG","revisao_pendente","nao_encontrado",false,true
"3153806","Queluzito","MG","nao_encontrado","nao_encontrado",true,true
"3154457","Riachinho","MG","nao_encontrado","nao_encontrado",true,true
"3154507","Riacho dos Machados","MG","nao_encontrado","nao_encontrado",true,true
"3154705","Ribeirão Vermelho","MG","nao_encontrado","revisao_pendente",true,false
"3154804","Rio Acima","MG","revisao_pendente","nao_encontrado",false,true
"3155207","Rio Espera","MG","nao_encontrado","revisao_pendente",true,false
"3155306","Rio Manso","MG","revisao_pendente","nao_encontrado",false,true
"3156106","Ritápolis","MG","revisao_pendente","nao_encontrado",false,true
"3156304","Rodeiro","MG","nao_encontrado","nao_encontrado",true,true
"3156452","Rosário da Limeira","MG","nao_encontrado","nao_encontrado",true,true
"3157104","Salto da Divisa","MG","nao_encontrado","revisao_pendente",true,false
"3157302","Santa Bárbara do Tugúrio","MG","nao_encontrado","nao_encontrado",true,true
"3157336","Santa Cruz de Minas","MG","nao_encontrado","revisao_pendente",true,false
"3157377","Santa Cruz de Salinas","MG","nao_encontrado","nao_encontrado",true,true
"3157500","Santa Efigênia de Minas","MG","revisao_pendente","nao_encontrado",false,true
"3157658","Santa Helena de Minas","MG","revisao_pendente","nao_encontrado",false,true
"3157708","Santa Juliana","MG","revisao_pendente","nao_encontrado",false,true
"3157906","Santa Margarida","MG","revisao_pendente","nao_encontrado",false,true
"3158409","Santana de Cataguases","MG","revisao_pendente","nao_encontrado",false,true
"3158508","Santana de Pirapama","MG","nao_encontrado","nao_encontrado",true,true
"3158607","Santana do Deserto","MG","nao_encontrado","nao_encontrado",true,true
"3158706","Santana do Garambéu","MG","revisao_pendente","nao_encontrado",false,true
"3158953","Santana do Paraíso","MG","nao_encontrado","nao_encontrado",true,true
"3159209","Santa Rita de Caldas","MG","revisao_pendente","nao_encontrado",false,true
"3159407","Santa Rita de Ibitipoca","MG","nao_encontrado","nao_encontrado",true,true
"3159506","Santa Rita do Itueto","MG","revisao_pendente","nao_encontrado",false,true
"3159704","Santa Rosa da Serra","MG","nao_encontrado","nao_encontrado",true,true
"3159803","Santa Vitória","MG","revisao_pendente","nao_encontrado",false,true
"3160009","Santo Antônio do Aventureiro","MG","nao_encontrado","nao_encontrado",true,true
"3160207","Santo Antônio do Itambé","MG","revisao_pendente","nao_encontrado",false,true
"3160454","Santo Antônio do Retiro","MG","nao_encontrado","nao_encontrado",true,true
"3160603","Santo Hipólito","MG","revisao_pendente","nao_encontrado",false,true
"3161304","São Francisco de Sales","MG","nao_encontrado","nao_encontrado",true,true
"3161403","São Francisco do Glória","MG","nao_encontrado","nao_encontrado",true,true
"3161601","São Geraldo da Piedade","MG","nao_encontrado","nao_encontrado",true,true
"3161700","São Gonçalo do Abaeté","MG","nao_encontrado","nao_encontrado",true,true
"3162203","São João Batista do Glória","MG","nao_encontrado","nao_encontrado",true,true
"3162252","São João da Lagoa","MG","nao_encontrado","revisao_pendente",true,false
"3162401","São João da Ponte","MG","nao_encontrado","nao_encontrado",true,true
"3162450","São João das Missões","MG","nao_encontrado","nao_encontrado",true,true
"3162559","São João do Manhuaçu","MG","revisao_pendente","nao_encontrado",false,true
"3162575","São João do Manteninha","MG","nao_encontrado","nao_encontrado",true,true
"3162658","São João do Pacuí","MG","nao_encontrado","nao_encontrado",true,true
"3163102","São José da Varginha","MG","revisao_pendente","nao_encontrado",false,true
"3163201","São José do Alegre","MG","revisao_pendente","nao_encontrado",false,true
"3163300","São José do Divino","MG","revisao_pendente","nao_encontrado",false,true
"3163607","São José do Mantimento","MG","revisao_pendente","nao_encontrado",false,true
"3163805","São Miguel do Anta","MG","nao_encontrado","nao_encontrado",true,true
"3163904","São Pedro da União","MG","nao_encontrado","nao_encontrado",true,true
"3164100","São Pedro do Suaçuí","MG","revisao_pendente","nao_encontrado",false,true
"3164308","São Roque de Minas","MG","nao_encontrado","nao_encontrado",true,true
"3164431","São Sebastião da Vargem Alegre","MG","revisao_pendente","nao_encontrado",false,true
"3164472","São Sebastião do Anta","MG","nao_encontrado","nao_encontrado",true,true
"3164506","São Sebastião do Maranhão","MG","nao_encontrado","nao_encontrado",true,true
"3164605","São Sebastião do Oeste","MG","nao_encontrado","nao_encontrado",true,true
"3164803","São Sebastião do Rio Preto","MG","nao_encontrado","nao_encontrado",true,true
"3165107","São Tomás de Aquino","MG","nao_encontrado","nao_encontrado",true,true
"3165537","Sarzedo","MG","revisao_pendente","nao_encontrado",false,true
"3165560","Sem-Peixe","MG","revisao_pendente","nao_encontrado",false,true
"3165602","Senador Cortes","MG","revisao_pendente","nao_encontrado",false,true
"3165909","Senador Modestino Gonçalves","MG","nao_encontrado","nao_encontrado",true,true
"3166105","Senhora do Porto","MG","revisao_pendente","nao_encontrado",false,true
"3166501","Serra Azul de Minas","MG","nao_encontrado","nao_encontrado",true,true
"3166808","Serra do Salitre","MG","nao_encontrado","nao_encontrado",true,true
"3166956","Serranópolis de Minas","MG","nao_encontrado","nao_encontrado",true,true
"3167004","Serranos","MG","nao_encontrado","nao_encontrado",true,true
"3167400","Silvianópolis","MG","nao_encontrado","nao_encontrado",true,true
"3167509","Simão Pereira","MG","nao_encontrado","nao_encontrado",true,true
"3168200","Tapiraí","MG","nao_encontrado","nao_encontrado",true,true
"3168309","Taquaraçu de Minas","MG","revisao_pendente","nao_encontrado",false,true
"3169000","Tocantins","MG","nao_encontrado","nao_encontrado",true,true
"3169059","Tocos do Moji","MG","revisao_pendente","nao_encontrado",false,true
"3169109","Toledo","MG","nao_encontrado","nao_encontrado",true,true
"3169356","Três Marias","MG","revisao_pendente","nao_encontrado",false,true
"3169802","Turvolândia","MG","nao_encontrado","nao_encontrado",true,true
"3170479","Uruana de Minas","MG","nao_encontrado","nao_encontrado",true,true
"3170602","Vargem Bonita","MG","nao_encontrado","revisao_pendente",true,false
"3170651","Vargem Grande do Rio Pardo","MG","nao_encontrado","nao_encontrado",true,true
"3170750","Varjão de Minas","MG","nao_encontrado","nao_encontrado",true,true
"3171030","Verdelândia","MG","nao_encontrado","nao_encontrado",true,true
"3171071","Veredinha","MG","revisao_pendente","nao_encontrado",false,true
"3171105","Veríssimo","MG","nao_encontrado","nao_encontrado",true,true
"3171709","Virgínia","MG","revisao_pendente","nao_encontrado",false,true
"3171808","Virginópolis","MG","nao_encontrado","nao_encontrado",true,true
"3171907","Virgolândia","MG","nao_encontrado","nao_encontrado",true,true
"3172103","Volta Grande","MG","nao_encontrado","nao_encontrado",true,true
"3200169","Água Doce do Norte","ES","revisao_pendente","nao_encontrado",false,true
"3201209","Cachoeiro de Itapemirim","ES","revisao_pendente","rejeitado",false,true
"3201803","Divino de São Lourenço","ES","nao_encontrado","nao_encontrado",true,true
"3302502","Magé","RJ","rejeitado","rejeitado",true,true
"3303609","Paracambi","RJ","rejeitado","revisao_pendente",true,false
"3500204","Adolfo","SP","nao_encontrado","revisao_pendente",true,false
"3500758","Alambari","SP","nao_encontrado","revisao_pendente",true,false
"3503307","Araras","SP","rejeitado","revisao_pendente",true,false
"3504602","Bady Bassitt","SP","rejeitado","revisao_pendente",true,false
"3509254","Cajati","SP","nao_encontrado","revisao_pendente",true,false
"3509700","Campos do Jordão","SP","revisao_pendente","rejeitado",false,true
"3510153","Canitar","SP","nao_encontrado","revisao_pendente",true,false
"3512001","Colina","SP","nao_encontrado","revisao_pendente",true,false
"3515129","Emilianópolis","SP","nao_encontrado","revisao_pendente",true,false
"3515350","Euclides da Cunha Paulista","SP","nao_encontrado","revisao_pendente",true,false
"3517901","Guaraci","SP","rejeitado","revisao_pendente",true,false
"3518404","Guaratinguetá","SP","revisao_pendente","rejeitado",false,true
"3522703","Itápolis","SP","licenca_pendente","licenca_pendente",true,true
"3523404","Itatiba","SP","rejeitado","rejeitado",true,true
"3525409","Jeriquara","SP","nao_encontrado","revisao_pendente",true,false
"3525854","Jumirim","SP","nao_encontrado","revisao_pendente",true,false
"3525904","Jundiaí","SP","revisao_pendente","rejeitado",false,true
"3526100","Juquiá","SP","nao_encontrado","revisao_pendente",true,false
"3526308","Lagoinha","SP","revisao_pendente","rejeitado",false,true
"3526407","Laranjal Paulista","SP","rejeitado","rejeitado",true,true
"3526704","Leme","SP","rejeitado","revisao_pendente",true,false
"3526902","Limeira","SP","rejeitado","revisao_pendente",true,false
"3527207","Lorena","SP","revisao_pendente","rejeitado",false,true
"3532843","Nova Canaã Paulista","SP","nao_encontrado","revisao_pendente",true,false
"3537602","Peruíbe","SP","rejeitado","revisao_pendente",true,false
"3540507","Porangaba","SP","nao_encontrado","revisao_pendente",true,false
"3540705","Porto Ferreira","SP","revisao_pendente","rejeitado",false,true
"3541406","Presidente Prudente","SP","revisao_pendente","rejeitado",false,true
"3543907","Rio Claro","SP","rejeitado","rejeitado",true,true
"3546207","Santa Cruz da Conceição","SP","nao_encontrado","revisao_pendente",true,false
"3548500","Santos","SP","rejeitado","revisao_pendente",true,false
"3548807","São Caetano do Sul","SP","rejeitado","revisao_pendente",true,false
"3549003","São Francisco","SP","nao_encontrado","revisao_pendente",true,false
"3550308","São Paulo","SP","rejeitado","revisao_pendente",true,false
